state,recording_id,common_name,scientific_name,date,time,latitude,longitude,duration_metadata,audio_url,source_url,license,audit_action,audit_reason,flag_short_duration,flag_low_amplitude,flag_clipping,flag_low_quality,flag_any,file_size_bytes,duration_seconds,rms,peak_amplitude,quality,date_original,time_original,datetime_local,source_timezone,has_date,has_time,has_datetime_local,year,month,day_of_year,hour,minute,season,duration_metadata_seconds,duration_difference_seconds,duration_category,species_id
TX,231963,Eastern Kingbird,Tyrannus tyrannus,1999-04-08,07:00:00,29.7757,-94.6762,0:12,https://xeno-canto.org/231963/download,https://xeno-canto.org/231963,https://creativecommons.org/licenses/by-nc-nd/4.0/,KEEP,none,False,False,False,False,False,157767,12.678321995464852,0.0238740462809801,0.4745617806911468,B,1999-04-08,07:00,1999-04-08 07:00:00,,True,True,True,1999.0,4.0,98.0,7.0,0.0,Spring,12,0.6783219954648523,Medium (10–30s),Tyrannus tyrannus
TX,452611,Eastern Phoebe,Sayornis phoebe,2018-02-18,08:45:00,29.6689,-96.2668,1:00,https://xeno-canto.org/452611/download,https://xeno-canto.org/452611,https://creativecommons.org/licenses/by-nc-sa/4.0/,KEEP,none,False,False,False,False,False,975159,60.648,0.0235257688909769,0.6959341168403625,B,2018-02-18,08:45,2018-02-18 08:45:00,,True,True,True,2018.0,2.0,49.0,8.0,45.0,Winter,60,0.6480000000000032,Long (≥30s),Sayornis phoebe
TX,820865,Eastern Screech Owl,Megascops asio,2023-08-05,21:00:00,34.708,-98.7065,2:47,https://xeno-canto.org/820865/download,https://xeno-canto.org/820865,https://creativecommons.org/licenses/by-nc-sa/4.0/,FLAG,low_amplitude,False,True,False,False,True,6705464,167.45991666666666,0.0033609415404498,0.0350817441940307,A,2023-08-05,21:00,2023-08-05 21:00:00,,True,True,True,2023.0,8.0,217.0,21.0,0.0,Summer,167,0.45991666666665765,Long (≥30s),Megascops asio
TX,994154,Eastern Whip-poor-will,Antrostomus vociferus,2025-05-02,20:51:00,36.4775,-94.1965,0:27,https://xeno-canto.org/994154/download,https://xeno-canto.org/994154,https://creativecommons.org/licenses/by-nc-sa/4.0/,FLAG,low_amplitude,False,True,False,False,True,337851,27.744,0.0047552771866321,0.2757548391819,B,2025-05-02,20:51,2025-05-02 20:51:00,,True,True,True,2025.0,5.0,122.0,20.0,51.0,Spring,27,0.7439999999999998,Medium (10–30s),Antrostomus vociferus
TX,428179,Eastern Wood Pewee,Contopus virens,2018-07-20,16:16:00,31.4784,-94.5994,0:37,https://xeno-canto.org/428179/download,https://xeno-canto.org/428179,https://creativecommons.org/licenses/by-nc-sa/4.0/,KEEP,none,False,False,False,False,False,1209435,37.64244897959183,0.0358493141829967,0.3182387948036194,B,2018-07-20,16:16,2018-07-20 16:16:00,,True,True,True,2018.0,7.0,201.0,16.0,16.0,Summer,37,0.6424489795918333,Long (≥30s),Contopus virens
TX,917376,Elf Owl,Micrathene whitneyi,2024-06-26,21:28:00,25.893,-100.0854,0:31,https://xeno-canto.org/917376/download,https://xeno-canto.org/917376,https://creativecommons.org/licenses/by-nc-sa/4.0/,FLAG,low_amplitude,False,True,False,False,True,3046446,31.733,0.007117026951164,0.10589599609375,B,2024-06-26,21:28,2024-06-26 21:28:00,,True,True,True,2024.0,6.0,178.0,21.0,28.0,Summer,31,0.7330000000000005,Long (≥30s),Micrathene whitneyi
TX,154976,Ferruginous Pygmy Owl,Glaucidium brasilianum,2013-11-14,23:30:00,26.5553,-98.068,0:27,https://xeno-canto.org/154976/download,https://xeno-canto.org/154976,https://creativecommons.org/licenses/by-nc-sa/3.0/,FLAG,low_amplitude,False,True,False,False,True,452553,27.97714285714286,0.0062641482800245,0.2365730702877044,B,2013-11-14,23:30,2013-11-14 23:30:00,,True,True,True,2013.0,11.0,318.0,23.0,30.0,Fall,27,0.9771428571428586,Medium (10–30s),Glaucidium brasilianum
TX,230023,Forster's Tern,Sterna forsteri,1999-04-08,07:00:00,29.7757,-94.6762,0:08,https://xeno-canto.org/230023/download,https://xeno-canto.org/230023,https://creativecommons.org/licenses/by-nc-nd/4.0/,KEEP,none,False,False,False,False,False,108545,8.592176870748299,0.0336548686027526,0.3904358744621277,B,1999-04-08,07:00,1999-04-08 07:00:00,,True,True,True,1999.0,4.0,98.0,7.0,0.0,Spring,8,0.5921768707482986,Short (3–10s),Sterna forsteri
TX,222338,Fulvous Whistling Duck,Dendrocygna bicolor,1999-04-08,07:00:00,29.7757,-94.6762,0:06,https://xeno-canto.org/222338/download,https://xeno-canto.org/222338,https://creativecommons.org/licenses/by-nc-nd/4.0/,KEEP,none,False,False,False,False,False,82496,6.33172335600907,0.0351729951798915,0.524639368057251,B,1999-04-08,07:00,1999-04-08 07:00:00,,True,True,True,1999.0,4.0,98.0,7.0,0.0,Spring,6,0.33172335600907044,Short (3–10s),Dendrocygna bicolor
TX,452706,Gadwall,Mareca strepera,2017-12-17,15:35:00,26.0737,-98.1442,0:14,https://xeno-canto.org/452706/download,https://xeno-canto.org/452706,https://creativecommons.org/licenses/by-nc-sa/4.0/,KEEP,none,False,False,False,False,False,242876,14.88,0.0148039450868964,0.4770709872245788,B,2017-12-17,15:35,2017-12-17 15:35:00,,True,True,True,2017.0,12.0,351.0,15.0,35.0,Winter,14,0.8800000000000008,Medium (10–30s),Mareca strepera
TX,305373,Golden-fronted Woodpecker,Melanerpes aurifrons,2015-05-14,11:37:00,26.1253,-97.9532,0:11,https://xeno-canto.org/305373/download,https://xeno-canto.org/305373,https://creativecommons.org/licenses/by-nc-sa/4.0/,KEEP,none,False,False,False,False,False,181533,11.04,0.0473659299314022,0.6967724561691284,B,2015-05-14,11:37,2015-05-14 11:37:00,,True,True,True,2015.0,5.0,134.0,11.0,37.0,Spring,11,0.03999999999999915,Medium (10–30s),Melanerpes aurifrons
TX,130846,Great Blue Heron,Ardea herodias,2013-04-17,10:10:00,26.3928,-97.3251,0:44,https://xeno-canto.org/130846/download,https://xeno-canto.org/130846,https://creativecommons.org/licenses/by-nc-sa/3.0/,KEEP,none,False,False,False,False,False,1084498,44.832,0.0334945581853389,0.528009295463562,A,2013-04-17,10:10,2013-04-17 10:10:00,,True,True,True,2013.0,4.0,107.0,10.0,10.0,Spring,44,0.8320000000000007,Long (≥30s),Ardea herodias
TX,614743,Great Crested Flycatcher,Myiarchus crinitus,2020-06-20,19:30:00,33.3773,-99.844,0:40,https://xeno-canto.org/614743/download,https://xeno-canto.org/614743,https://creativecommons.org/licenses/by-nc-sa/4.0/,FLAG,clipping,False,False,True,False,True,516098,40.893875,0.1291848421096801,1.389012098312378,B,2020-06-20,19:30,2020-06-20 19:30:00,,True,True,True,2020.0,6.0,172.0,19.0,30.0,Summer,40,0.8938750000000013,Long (≥30s),Myiarchus crinitus
TX,452998,Great Egret,Ardea alba,2017-12-19,10:27:00,26.5878,-99.1487,0:16,https://xeno-canto.org/452998/download,https://xeno-canto.org/452998,https://creativecommons.org/licenses/by-nc-sa/4.0/,KEEP,none,False,False,False,False,False,263988,16.2,0.062986321747303,0.6838298439979553,B,2017-12-19,10:27,2017-12-19 10:27:00,,True,True,True,2017.0,12.0,353.0,10.0,27.0,Winter,16,0.1999999999999993,Medium (10–30s),Ardea alba
TX,448002,Great Horned Owl,Bubo virginianus,2018-12-29,19:13:00,35.0701,-106.6146,2:37,https://xeno-canto.org/448002/download,https://xeno-canto.org/448002,https://creativecommons.org/licenses/by-nc-sa/4.0/,KEEP,none,False,False,False,False,False,2526789,157.62285714285716,0.0111361918970942,0.2355048358440399,B,2018-12-29,19:13,2018-12-29 19:13:00,,True,True,True,2018.0,12.0,363.0,19.0,13.0,Winter,157,0.622857142857157,Long (≥30s),Bubo virginianus
TX,900944,Great Kiskadee,Pitangus sulphuratus,2024-04-23,06:23:00,25.9298,-97.4131,0:06,https://xeno-canto.org/900944/download,https://xeno-canto.org/900944,https://creativecommons.org/licenses/by-nc-sa/4.0/,KEEP,none,False,False,False,False,False,250399,6.0871875,0.0114558022469282,0.1450515985488891,A,2024-04-23,06:23,2024-04-23 06:23:00,,True,True,True,2024.0,4.0,114.0,6.0,23.0,Spring,6,0.08718749999999975,Short (3–10s),Pitangus sulphuratus
TX,534824,Greater Roadrunner,Geococcyx californianus,2020-03-14,11:00:00,30.2731,-97.8257,0:57,https://xeno-canto.org/534824/download,https://xeno-canto.org/534824,https://creativecommons.org/licenses/by-nc-sa/4.0/,KEEP,none,False,False,False,False,False,923647,57.432,0.0141668580472469,0.1160639077425003,B,2020-03-14,11:00,2020-03-14 11:00:00,,True,True,True,2020.0,3.0,74.0,11.0,0.0,Spring,57,0.43200000000000216,Long (≥30s),Geococcyx californianus
TX,453004,Greater Yellowlegs,Tringa melanoleuca,2017-12-19,10:38:00,26.5878,-99.1487,0:08,https://xeno-canto.org/453004/download,https://xeno-canto.org/453004,https://creativecommons.org/licenses/by-nc-sa/4.0/,KEEP,none,False,False,False,False,False,138055,8.328,0.0528045743703842,0.7074553370475769,A,2017-12-19,10:38,2017-12-19 10:38:00,,True,True,True,2017.0,12.0,353.0,10.0,38.0,Winter,8,0.3279999999999994,Short (3–10s),Tringa melanoleuca
TX,219976,Green Heron,Butorides virescens,1998-04-10,07:00:00,35.442,-94.9943,0:06,https://xeno-canto.org/219976/download,https://xeno-canto.org/219976,https://creativecommons.org/licenses/by-nc-nd/4.0/,KEEP,none,False,False,False,False,False,78382,5.961814058956916,0.0529846474528312,0.3816289901733398,B,1998-04-10,07:00,1998-04-10 07:00:00,,True,True,True,1998.0,4.0,100.0,7.0,0.0,Spring,6,-0.038185941043083815,Short (3–10s),Butorides virescens
TX,70990,Green Kingfisher,Chloroceryle americana,,,29.8242,-99.5845,0:11,https://xeno-canto.org/70990/download,https://xeno-canto.org/70990,https://creativecommons.org/licenses/by-nc-nd/2.5/,KEEP,none,False,False,False,False,False,189939,11.572244897959184,0.0247178189456462,0.357568085193634,B,2010-04-00,?,,,False,False,False,,,,,,,11,0.5722448979591839,Medium (10–30s),Chloroceryle americana
TX,277744,Green Parakeet,Psittacara holochlorus,2015-05-14,08:56:00,26.1475,-97.9889,3:36,https://xeno-canto.org/277744/download,https://xeno-canto.org/277744,https://creativecommons.org/licenses/by-nc-sa/4.0/,KEEP,none,False,False,False,False,False,3463652,216.168,0.019276363775134,0.7014344930648804,B,2015-05-14,08:56,2015-05-14 08:56:00,,True,True,True,2015.0,5.0,134.0,8.0,56.0,Spring,216,0.16800000000000637,Long (≥30s),Psittacara holochlorus
TX,218542,Green-winged Teal,Anas carolinensis,1998-02-20,07:00:00,35.442,-94.9943,0:14,https://xeno-canto.org/218542/download,https://xeno-canto.org/218542,https://creativecommons.org/licenses/by-nc-nd/4.0/,KEEP,none,False,False,False,False,False,184904,14.820702947845804,0.0469302162528038,0.7477917075157166,B,1998-02-20,07:00,1998-02-20 07:00:00,,True,True,True,1998.0,2.0,51.0,7.0,0.0,Winter,14,0.8207029478458043,Medium (10–30s),Anas carolinensis
TX,576684,Grey Hawk,Buteo plagiatus,2018-11-17,12:20:00,26.183835,-98.378778,0:20,https://xeno-canto.org/576684/download,https://xeno-canto.org/576684,https://creativecommons.org/licenses/by-nc-sa/4.0/,KEEP,none,False,False,False,False,False,551704,20.85859410430839,0.0324758067727088,0.5432757139205933,A,2018-11-17,12:20,2018-11-17 12:20:00,,True,True,True,2018.0,11.0,321.0,12.0,20.0,Fall,20,0.8585941043083913,Medium (10–30s),Buteo plagiatus
TX,299108,Groove-billed Ani,Crotophaga sulcirostris,2015-05-10,12:32:00,27.0446,-99.4449,1:26,https://xeno-canto.org/299108/download,https://xeno-canto.org/299108,https://creativecommons.org/licenses/by-nc-sa/4.0/,KEEP,none,False,False,False,False,False,1391564,86.664,0.0574214048683643,0.7028072476387024,B,2015-05-10,12:32,2015-05-10 12:32:00,,True,True,True,2015.0,5.0,130.0,12.0,32.0,Spring,86,0.6640000000000015,Long (≥30s),Crotophaga sulcirostris
TX,701065,Hairy Woodpecker,Leuconotopicus villosus,2020-06-18,07:12:00,32.7234,-105.7136,0:03,https://xeno-canto.org/701065/download,https://xeno-canto.org/701065,https://creativecommons.org/licenses/by-nc-sa/4.0/,KEEP,none,False,False,False,False,False,66430,3.84,0.0289884228259325,0.3131847381591797,A,2020-06-18,07:12,2020-06-18 07:12:00,,True,True,True,2020.0,6.0,170.0,7.0,12.0,Summer,3,0.8399999999999999,Short (3–10s),Leuconotopicus villosus
TX,222769,Hammond's Flycatcher,Empidonax hammondii,1998-06-04,07:00:00,35.8601,-106.3046,0:07,https://xeno-canto.org/222769/download,https://xeno-canto.org/222769,https://creativecommons.org/licenses/by-nc-nd/4.0/,KEEP,none,False,False,False,False,False,95703,7.5009750566893425,0.019726138561964,0.3143331706523895,B,1998-06-04,07:00,1998-06-04 07:00:00,,True,True,True,1998.0,6.0,155.0,7.0,0.0,Summer,7,0.5009750566893425,Short (3–10s),Empidonax hammondii
TX,1382,Harris's Hawk,Parabuteo unicinctus,2001-12-25,,28.5028,-98.3056,0:10,https://xeno-canto.org/1382/download,https://xeno-canto.org/1382,https://creativecommons.org/licenses/by-nc-nd/2.5/,KEEP,none,False,False,False,False,False,87820,10.396734693877551,0.069665141403675,0.8021737337112427,A,2001-12-25,?,,,True,False,False,,,,,,,10,0.39673469387755134,Medium (10–30s),Parabuteo unicinctus
TX,77507,Hudsonian Whimbrel,Numenius hudsonicus,2011-05-05,20:00:00,29.767,-93.88,0:10,https://xeno-canto.org/77507/download,https://xeno-canto.org/77507,https://creativecommons.org/licenses/by-nc-nd/2.5/,FLAG,low_amplitude,False,True,False,False,True,176194,10.710204081632654,0.0074748173356056,0.3236727714538574,B,2011-05-05,20:00,2011-05-05 20:00:00,,True,True,True,2011.0,5.0,125.0,20.0,0.0,Spring,10,0.7102040816326536,Medium (10–30s),Numenius hudsonicus
TX,404749,Inca Dove,Columbina inca,2015-05-09,07:30:00,29.4758,-100.2272,0:11,https://xeno-canto.org/404749/download,https://xeno-canto.org/404749,https://creativecommons.org/licenses/by-nc-sa/4.0/,KEEP,none,False,False,False,False,False,377274,11.592,0.125168114900589,0.707857608795166,B,2015-05-09,07:30,2015-05-09 07:30:00,,True,True,True,2015.0,5.0,129.0,7.0,30.0,Spring,11,0.5920000000000005,Medium (10–30s),Columbina inca
TX,210719,Killdeer,Charadrius vociferus,1990-02-12,09:30:00,30.652,-96.1671,0:26,https://xeno-canto.org/210719/download,https://xeno-canto.org/210719,https://creativecommons.org/licenses/by-nc-sa/4.0/,KEEP,none,False,False,False,False,False,538469,26.664979166666665,0.0631358474493026,0.7515147924423218,B,1990-02-12,09:30,1990-02-12 09:30:00,,True,True,True,1990.0,2.0,43.0,9.0,30.0,Winter,26,0.6649791666666651,Medium (10–30s),Charadrius vociferus
TX,24756,King Rail,Rallus elegans,2008-03-24,18:30:00,29.592565,-94.478302,0:37,https://xeno-canto.org/24756/download,https://xeno-canto.org/24756,https://creativecommons.org/licenses/by-nc-nd/2.5/,KEEP,none,False,False,False,False,False,596957,36.93294784580499,0.0322265736758708,0.8662920594215393,A,2008-03-24,18:30,2008-03-24 18:30:00,,True,True,True,2008.0,3.0,84.0,18.0,30.0,Spring,37,-0.06705215419501087,Long (≥30s),Rallus elegans
TX,452764,Ladder-backed Woodpecker,Dryobates scalaris,2017-12-14,10:17:00,26.1253,-97.9532,0:34,https://xeno-canto.org/452764/download,https://xeno-canto.org/452764,https://creativecommons.org/licenses/by-nc-sa/4.0/,KEEP,none,False,False,False,False,False,558915,34.632,0.0113150374963879,0.6493417024612427,B,2017-12-14,10:17,2017-12-14 10:17:00,,True,True,True,2017.0,12.0,348.0,10.0,17.0,Winter,34,0.6319999999999979,Long (≥30s),Dryobates scalaris
TX,224822,Laughing Gull,Leucophaeus atricilla,1999-04-08,07:00:00,29.2778,-94.8127,0:07,https://xeno-canto.org/224822/download,https://xeno-canto.org/224822,https://creativecommons.org/licenses/by-nc-nd/4.0/,KEEP,none,False,False,False,False,False,98877,7.7516553287981855,0.0979104861617088,0.5464197397232056,A,1999-04-08,07:00,1999-04-08 07:00:00,,True,True,True,1999.0,4.0,98.0,7.0,0.0,Spring,7,0.7516553287981855,Short (3–10s),Leucophaeus atricilla
TX,216259,Least Flycatcher,Empidonax minimus,2013-09-01,10:08:00,32.4405,-93.6693,0:17,https://xeno-canto.org/216259/download,https://xeno-canto.org/216259,https://creativecommons.org/licenses/by-nc-sa/4.0/,KEEP,none,False,False,False,False,False,712242,17.618707482993198,0.1629520952701568,0.9143511056900024,B,2013-09-01,10:08,2013-09-01 10:08:00,,True,True,True,2013.0,9.0,244.0,10.0,8.0,Fall,17,0.618707482993198,Medium (10–30s),Empidonax minimus
TX,312735,Least Grebe,Tachybaptus dominicus,2016-04-02,19:00:00,28.2563,-96.7946,0:08,https://xeno-canto.org/312735/download,https://xeno-canto.org/312735,https://creativecommons.org/licenses/by-nc-sa/4.0/,KEEP,none,False,False,False,False,False,271456,8.281882086167801,0.0346673540771007,0.3694193363189697,B,2016-04-02,19:00,2016-04-02 19:00:00,,True,True,True,2016.0,4.0,93.0,19.0,0.0,Spring,8,0.2818820861678013,Short (3–10s),Tachybaptus dominicus
TX,453003,Least Sandpiper,Calidris minutilla,2017-12-19,10:22:00,26.5878,-99.1487,0:14,https://xeno-canto.org/453003/download,https://xeno-canto.org/453003,https://creativecommons.org/licenses/by-nc-sa/4.0/,KEEP,none,False,False,False,False,False,239442,14.664,0.0460160709917545,0.8652287721633911,A,2017-12-19,10:22,2017-12-19 10:22:00,,True,True,True,2017.0,12.0,353.0,10.0,22.0,Winter,14,0.6639999999999997,Medium (10–30s),Calidris minutilla
TX,230019,Least Tern,Sternula antillarum,1999-04-08,07:00:00,29.378,-94.7361,0:04,https://xeno-canto.org/230019/download,https://xeno-canto.org/230019,https://creativecommons.org/licenses/by-nc-nd/4.0/,KEEP,none,False,False,False,False,False,59012,4.458185941043084,0.0713963285088539,0.7246778607368469,B,1999-04-08,07:00,1999-04-08 07:00:00,,True,True,True,1999.0,4.0,98.0,7.0,0.0,Spring,4,0.45818594104308374,Short (3–10s),Sternula antillarum
TX,109164,Lesser Nighthawk,Chordeiles acutipennis,2011-06-20,22:00:00,29.31,-103.164,1:02,https://xeno-canto.org/109164/download,https://xeno-canto.org/109164,https://creativecommons.org/licenses/by-nc-nd/2.5/,KEEP,none,False,False,False,False,False,1012401,62.976,0.0176993738859891,0.2372775673866272,A,2011-06-20,22:00,2011-06-20 22:00:00,,True,True,True,2011.0,6.0,171.0,22.0,0.0,Summer,62,0.9759999999999991,Long (≥30s),Chordeiles acutipennis
TX,363092,Lesser Prairie Chicken,Tympanuchus pallidicinctus,2017-04-03,06:15:00,33.4266,-103.8199,2:45,https://xeno-canto.org/363092/download,https://xeno-canto.org/363092,https://creativecommons.org/licenses/by-nc-sa/4.0/,KEEP,none,False,False,False,False,False,2648473,165.22448979591837,0.022088523954153,0.595058798789978,A,2017-04-03,06:15,2017-04-03 06:15:00,,True,True,True,2017.0,4.0,93.0,6.0,15.0,Spring,165,0.22448979591837315,Long (≥30s),Tympanuchus pallidicinctus
TX,231530,Lesser Yellowlegs,Tringa flavipes,1998-04-10,10:00:00,35.3904,-94.4822,0:02,https://xeno-canto.org/231530/download,https://xeno-canto.org/231530,https://creativecommons.org/licenses/by-nc-nd/4.0/,FLAG,short_duration,True,False,False,False,True,34264,2.367619047619048,0.0429351851344108,0.3309419453144073,B,1998-04-10,10:00,1998-04-10 10:00:00,,True,True,True,1998.0,4.0,100.0,10.0,0.0,Spring,2,0.3676190476190482,Very short (<3s),Tringa flavipes
TX,383873,Lilac-crowned Amazon,Amazona finschi,2012-05-13,08:30:00,28.1815,-105.4379,0:21,https://xeno-canto.org/383873/download,https://xeno-canto.org/383873,https://creativecommons.org/licenses/by-nc-sa/4.0/,KEEP,none,False,False,False,False,False,356444,21.91673469387755,0.0123430155217647,0.1824510991573333,A,2012-05-13,08:30,2012-05-13 08:30:00,,True,True,True,2012.0,5.0,134.0,8.0,30.0,Spring,21,0.9167346938775509,Medium (10–30s),Amazona finschi
TX,233658,Loggerhead Shrike,Lanius ludovicianus,2015-03-27,09:06:00,29.5884,-95.6469,0:18,https://xeno-canto.org/233658/download,https://xeno-canto.org/233658,https://creativecommons.org/licenses/by-nc-sa/4.0/,KEEP,none,False,False,False,False,False,302064,18.484104308390023,0.0137313501909375,0.1037263125181198,B,2015-03-27,09:06,2015-03-27 09:06:00,,True,True,True,2015.0,3.0,86.0,9.0,6.0,Spring,18,0.48410430839002316,Medium (10–30s),Lanius ludovicianus
TX,453026,Long-billed Curlew,Numenius americanus,2017-12-13,07:38:00,26.0241,-97.4098,0:41,https://xeno-canto.org/453026/download,https://xeno-canto.org/453026,https://creativecommons.org/licenses/by-nc-sa/4.0/,KEEP,none,False,False,False,False,False,661112,41.016,0.041624080389738,0.7073929309844971,B,2017-12-13,07:38,2017-12-13 07:38:00,,True,True,True,2017.0,12.0,347.0,7.0,38.0,Winter,41,0.015999999999998238,Long (≥30s),Numenius americanus
TX,452766,Long-billed Dowitcher,Limnodromus scolopaceus,2017-12-17,06:42:00,26.1253,-97.9532,0:23,https://xeno-canto.org/452766/download,https://xeno-canto.org/452766,https://creativecommons.org/licenses/by-nc-sa/4.0/,KEEP,none,False,False,False,False,False,373517,23.04,0.0362669639289379,0.7046608328819275,A,2017-12-17,06:42,2017-12-17 06:42:00,,True,True,True,2017.0,12.0,351.0,6.0,42.0,Winter,23,0.03999999999999915,Medium (10–30s),Limnodromus scolopaceus
TX,140797,Long-eared Owl,Asio otus,2013-06-27,21:30:00,35.8934,-105.9825,1:06,https://xeno-canto.org/140797/download,https://xeno-canto.org/140797,https://creativecommons.org/licenses/by-nc-sa/3.0/,KEEP,none,False,False,False,False,False,1061873,65.98530612244897,0.0520870462059974,0.6407715082168579,B,2013-06-27,21:30,2013-06-27 21:30:00,,True,True,True,2013.0,6.0,178.0,21.0,30.0,Summer,66,-0.014693877551025025,Long (≥30s),Asio otus
TX,297547,Lucifer Sheartail,Calothorax lucifer,2015-03-26,12:30:00,29.3728,-103.4782,0:21,https://xeno-canto.org/297547/download,https://xeno-canto.org/297547,https://creativecommons.org/licenses/by-nc-sa/4.0/,FLAG,low_amplitude,False,True,False,False,True,342820,21.0778231292517,0.0075447149574756,0.2303370237350464,B,2015-03-26,12:30,2015-03-26 12:30:00,,True,True,True,2015.0,3.0,85.0,12.0,30.0,Spring,21,0.07782312925170132,Medium (10–30s),Calothorax lucifer
TX,218557,Mallard,Anas platyrhynchos,1998-03-20,07:00:00,35.442,-94.9943,0:03,https://xeno-canto.org/218557/download,https://xeno-canto.org/218557,https://creativecommons.org/licenses/by-nc-nd/4.0/,KEEP,none,False,False,False,False,False,45610,3.2819727891156463,0.0613185353577137,0.7229374051094055,B,1998-03-20,07:00,1998-03-20 07:00:00,,True,True,True,1998.0,3.0,79.0,7.0,0.0,Spring,3,0.28197278911564627,Short (3–10s),Anas platyrhynchos
TX,243333,Mexican Whip-poor-will,Antrostomus arizonae,2015-05-15,05:10:00,35.171,-106.3759,0:43,https://xeno-canto.org/243333/download,https://xeno-canto.org/243333,https://creativecommons.org/licenses/by-nc-sa/4.0/,KEEP,none,False,False,False,False,False,705285,43.885714285714286,0.0222013425081968,0.2189509719610214,B,2015-05-15,05:10,2015-05-15 05:10:00,,True,True,True,2015.0,5.0,135.0,5.0,10.0,Spring,43,0.8857142857142861,Long (≥30s),Antrostomus arizonae
TX,263112,Mississippi Kite,Ictinia mississippiensis,2015-06-17,09:00:00,31.4082,-106.5894,0:15,https://xeno-canto.org/263112/download,https://xeno-canto.org/263112,https://creativecommons.org/licenses/by-nc-sa/4.0/,KEEP,none,False,False,False,False,False,369028,15.09877551020408,0.0475415177643299,0.8627579212188721,B,2015-06-17,09:00,2015-06-17 09:00:00,,True,True,True,2015.0,6.0,168.0,9.0,0.0,Summer,15,0.09877551020407971,Medium (10–30s),Ictinia mississippiensis
TX,705765,Monk Parakeet,Myiopsitta monachus,2022-02-24,17:10:00,27.8626,-97.6124,0:17,https://xeno-canto.org/705765/download,https://xeno-canto.org/705765,https://creativecommons.org/licenses/by-nc-sa/4.0/,KEEP,none,False,False,False,False,False,722754,17.871904761904762,0.0216247178614139,0.4359757006168365,A,2022-02-24,17:10,2022-02-24 17:10:00,,True,True,True,2022.0,2.0,55.0,17.0,10.0,Winter,17,0.8719047619047622,Medium (10–30s),Myiopsitta monachus
